Cell#,name,mchan,ap,rl,dp,dchan,ref,r,g,b,ap_atlas,rl_atlas,dp_atlas,expname,period,cth0001,cth0002,cth0003,cth0004,cth0005,cth0006,cth0007,cth0008,cth0009,cth0010,cth0011,cth0012,cth0013,cth0014,cth0015,cth0016,cth0017,cth0018,cth0019,cth0020,cth0021,cth0022,cth0023,cth0024,cth0025,cth0026,cth0027,cth0028,cth0029,cth0030,cth0031,cth0032,cth0033,cth0034,cth0035,cth0036,cth0037,cth0038,cth0039,cth0040,cth0041,cth0042,cth0043,cth0044,cth0045,cth0046,cth0047,cth0048,cth0049,cth0050,cth0051,cth0052,cth0053,cth0054,cth0055,cth0056,cth0057,cth0058,cth0059,cth0060,cth0061,cth0062,cth0063,cth0064,cth0065,cth0066,cth0067,cth0068,cth0069,cth0070,cth0071,cth0072,cth0073,cth0074,cth0075,cth0076,cth0077,cth0078,cth0079,cth0080,cth0081,cth0082,cth0083,cth0084,cth0085,cth0086,cth0087,cth0088,cth0089,cth0090,cth0091,cth0092,cth0093,cth0094,cth0095,cth0096,cth0097,cth0098,cth0099,cth0100,normcth0001,normcth0002,normcth0003,normcth0004,normcth0005,normcth0006,normcth0007,normcth0008,normcth0009,normcth0010,normcth0011,normcth0012,normcth0013,normcth0014,normcth0015,normcth0016,normcth0017,normcth0018,normcth0019,normcth0020,normcth0021,normcth0022,normcth0023,normcth0024,normcth0025,normcth0026,normcth0027,normcth0028,normcth0029,normcth0030,normcth0031,normcth0032,normcth0033,normcth0034,normcth0035,normcth0036,normcth0037,normcth0038,normcth0039,normcth0040,normcth0041,normcth0042,normcth0043,normcth0044,normcth0045,normcth0046,normcth0047,normcth0048,normcth0049,normcth0050,normcth0051,normcth0052,normcth0053,normcth0054,normcth0055,normcth0056,normcth0057,normcth0058,normcth0059,normcth0060,normcth0061,normcth0062,normcth0063,normcth0064,normcth0065,normcth0066,normcth0067,normcth0068,normcth0069,normcth0070,normcth0071,normcth0072,normcth0073,normcth0074,normcth0075,normcth0076,normcth0077,normcth0078,normcth0079,normcth0080,normcth0081,normcth0082,normcth0083,normcth0084,normcth0085,normcth0086,normcth0087,normcth0088,normcth0089,normcth0090,normcth0091,normcth0092,normcth0093,normcth0094,normcth0095,normcth0096,normcth0097,normcth0098,normcth0099,normcth0100,,,,,,,,,,,,,,,,,,,,,,,,,,
74,Z26b,886,-0.29504,3.612843,3.34364,2003-12-11_001_66,2003-12-11_001_72,1,0,1,3.61,-1.447907,0.3,2003-12-11-FINAL-NO-Gasps-3,CONTROL,6.042667,4.324295,0,2.961947,5.916202,8.970174,1.58908,1.381462,5.569549,4.239992,4.29282,0,4.097232,0,0,7.497464,1.527283,0,0,2.749007,1.258173,2.741087,1.593686,6.109273,1.417067,0,1.454555,7.659812,6.228485,2.766913,0,1.315363,4.747785,1.466191,5.467984,6.023249,0,0,5.908981,1.454555,3.981062,0,4.450931,1.502245,3.052689,0,2.931228,2.882466,0,1.378,2.785937,169.481079,401.434016,528.446667,573.884545,592.5994,606.357491,623.972562,601.424985,588.173502,574.276013,557.120601,525.207345,505.731443,477.003287,451.250888,425.226629,417.637488,394.506167,371.243824,329.687692,310.752289,307.540223,297.777114,260.59152,233.718811,220.57525,181.588389,163.577596,132.287815,102.764864,72.522611,63.137903,33.095136,31.350958,14.14398,10.137937,2.663419,11.5797,7.091826,8.543186,5.455994,4.711586,5.373703,2.913846,3.544453,0.770059,2.088986,0,0.657682,0.009684,0.00693,0,0.004747,0.009482,0.014376,0.002547,0.002214,0.008926,0.006795,0.00688,0,0.006566,0,0,0.012016,0.002448,0,0,0.004406,0.002016,0.004393,0.002554,0.009791,0.002271,0,0.002331,0.012276,0.009982,0.004434,0,0.002108,0.007609,0.00235,0.008763,0.009653,0,0,0.00947,0.002331,0.00638,0,0.007133,0.002408,0.004892,0,0.004698,0.00462,0,0.002208,0.004465,0.271616,0.643352,0.846907,0.919727,0.94972,0.971769,1,0.963864,0.942627,0.920355,0.892861,0.841715,0.810503,0.764462,0.72319,0.681483,0.66932,0.632249,0.594968,0.528369,0.498022,0.492875,0.477228,0.417633,0.374566,0.353502,0.29102,0.262155,0.212009,0.164695,0.116227,0.101187,0.053039,0.050244,0.022668,0.016247,0.004268,0.018558,0.011366,0.013692,0.008744,0.007551,0.008612,0.00467,0.00568,0.001234,0.003348,0,0.001054,19,,,,,,,,,,,,,,,,,,,,,,,,,
258,V11,137,-1.554773,3.4,3.172032,k08_34_info_curr.xls_37,k08_34_info_curr.xls_35,0,1,1,3.4,-1.511782,1.55,k08m34ALLf-cthc-all-cells,CONTROL,54.461441,60.427095,22.089744,25.377332,16.014505,29.525596,25.361429,38.46575,43.451626,41.378692,41.315723,16.336742,49.871341,34.024465,13.469869,16.017992,31.833561,31.003529,11.152474,20.478703,27.912014,38.457667,24.072706,22.407745,39.436832,32.167748,30.712634,27.610611,33.14302,74.670064,77.70673,57.269271,78.811735,47.727732,73.890417,124.309702,82.559482,192.481029,128.969852,256.268851,117.798885,170.813991,209.662008,114.859508,175.297164,187.841967,159.284129,186.370962,165.143002,200.73784,257.961921,231.533288,207.935454,361.611687,270.622938,328.403225,246.015222,288.975543,236.592125,285.612001,240.325445,255.497215,237.037312,194.224861,187.623655,290.440497,190.769742,156.95849,139.67565,235.55108,172.228269,218.77046,148.345473,155.232007,121.913673,128.251639,180.85587,159.857827,146.291149,107.736855,176.119119,159.894563,121.272177,113.268283,185.040911,142.526172,121.32556,103.30607,101.645668,79.765155,58.737306,113.578988,134.080897,85.70301,82.972036,78.542174,65.946358,103.809483,88.111917,68.410024,0.150608,0.167105,0.061087,0.070178,0.044286,0.08165,0.070134,0.106373,0.120161,0.114429,0.114254,0.045178,0.137914,0.094091,0.03725,0.044296,0.088032,0.085737,0.030841,0.056632,0.077188,0.106351,0.066571,0.061966,0.109059,0.088957,0.084933,0.076354,0.091654,0.206492,0.21489,0.158372,0.217946,0.131986,0.204336,0.343766,0.22831,0.532287,0.356653,0.708685,0.325761,0.472369,0.579799,0.317632,0.484766,0.519458,0.440484,0.51539,0.456686,0.55512,0.713367,0.640282,0.575024,1,0.74838,0.908165,0.68033,0.799132,0.654271,0.789831,0.664595,0.706551,0.655502,0.537109,0.518854,0.803183,0.527554,0.434053,0.386259,0.651392,0.47628,0.604987,0.410234,0.429278,0.33714,0.354667,0.500138,0.44207,0.404553,0.297935,0.487039,0.442172,0.335366,0.313232,0.511712,0.394141,0.335513,0.285682,0.281091,0.220582,0.162432,0.314091,0.370787,0.237003,0.229451,0.2172,0.182368,0.287074,0.243664,0.189181,19,,,,,,,,,,,,,,,,,,,,,,,,,
262,Z24b,884,0.032019,3.578455,4.441752,2014-03-18_001_48,2014-03-18_001_56,0,1,1,3.58,-2.555768,-0.03,2014-03-18_001-v6f,CONTROL,86.300349,81.462005,69.857918,41.307495,41.755291,40.747734,30.592811,34.547136,42.26118,41.96755,66.709988,41.464719,59.649341,66.049166,65.075221,52.334579,62.657534,58.643037,60.730428,68.971958,62.335321,59.98532,63.023674,64.94148,60.725435,67.022546,72.959638,74.992116,70.537716,73.085997,65.969638,75.230019,99.803374,102.703234,106.872941,125.294403,115.879762,95.970206,120.865027,122.773786,104.665725,107.503077,111.300782,102.481373,84.74762,62.715654,68.001797,82.859385,70.558964,107.887456,91.867024,246.464613,387.084307,409.443802,451.808163,423.182964,364.747978,304.458142,332.715421,306.788083,270.013386,254.318381,287.167467,243.854738,205.64195,213.137024,175.561083,175.269708,172.451756,171.554551,175.988409,165.00043,129.425448,147.99548,132.462642,137.092387,135.667877,106.945052,123.418058,111.74489,109.980406,86.455412,113.526237,84.580422,81.429629,92.875312,81.370294,101.538044,111.850951,90.532783,75.672722,77.093441,80.920712,79.092728,69.964399,94.510374,83.809262,72.145662,88.831283,101.129153,0.191011,0.180302,0.154619,0.091427,0.092418,0.090188,0.067712,0.076464,0.093538,0.092888,0.147651,0.091775,0.132024,0.146189,0.144033,0.115834,0.138682,0.129796,0.134416,0.152658,0.137969,0.132767,0.139492,0.143737,0.134405,0.148343,0.161484,0.165982,0.156123,0.161763,0.146012,0.166509,0.220898,0.227316,0.236545,0.277318,0.25648,0.212414,0.267514,0.271739,0.23166,0.23794,0.246345,0.226825,0.187574,0.13881,0.15051,0.183395,0.15617,0.23879,0.203332,0.545507,0.856745,0.906234,1,0.936643,0.807307,0.673866,0.736409,0.679023,0.597628,0.56289,0.635596,0.539731,0.455153,0.471742,0.388574,0.387929,0.381692,0.379707,0.38952,0.3652,0.286461,0.327563,0.293183,0.303431,0.300278,0.236705,0.273165,0.247328,0.243423,0.191354,0.251271,0.187204,0.180231,0.205564,0.180099,0.224737,0.247563,0.200379,0.167489,0.170633,0.179104,0.175058,0.154854,0.209183,0.185497,0.159682,0.196613,0.223832,19,,,,,,,,,,,,,,,,,,,,,,,,,
263,Z24b,884,0.226602,3.419919,3.245028,2005-02-17_001_64,2005-02-17_001_72,0,1,1,3.42,-1.339355,-0.23,2005-02-17-FINAL-NO-GASPSb-cthc-all-cells,CONTROL,54.034557,28.181558,33.556893,14.290487,21.353647,20.240698,23.749344,40.169461,39.397041,34.234716,45.659158,52.67264,34.941552,70.22528,45.880228,58.625456,52.697591,61.79128,62.077888,51.32304,59.856447,64.097573,58.306321,65.212973,71.265548,67.081023,77.3736,81.039634,67.40272,75.05502,92.285622,70.901233,100.563203,71.242761,108.073437,104.860312,91.95384,88.204856,100.185302,108.423468,107.38248,99.878145,100.599634,107.044729,92.929412,102.053456,90.306077,95.61633,103.971815,102.776701,126.472662,130.968323,157.837598,151.090915,205.194634,213.862083,261.126358,293.656602,279.719302,315.843125,307.651614,335.481618,347.590844,285.753972,306.967588,308.990953,310.737927,267.628639,228.698022,227.546028,206.519223,189.486417,196.006477,185.455072,175.35546,172.382282,168.257001,148.005143,146.060277,136.207381,150.617492,144.428432,123.352562,130.421816,139.237333,128.90042,113.057913,103.754907,128.924794,89.561899,113.34325,107.741923,89.969047,85.863773,90.92149,86.85348,73.836561,77.039292,60.823905,51.109332,0.155454,0.081077,0.096541,0.041113,0.061433,0.058231,0.068326,0.115565,0.113343,0.098491,0.131359,0.151536,0.100525,0.202034,0.131995,0.168662,0.151608,0.17777,0.178595,0.147654,0.172204,0.184405,0.167744,0.187614,0.205027,0.192988,0.2226,0.233147,0.193914,0.215929,0.265501,0.203979,0.289315,0.204962,0.310921,0.301677,0.264546,0.253761,0.288228,0.311928,0.308934,0.287344,0.28942,0.307962,0.267353,0.293602,0.259806,0.275083,0.299121,0.295683,0.363855,0.376789,0.45409,0.43468,0.590334,0.61527,0.751246,0.844834,0.804737,0.908664,0.885097,0.965162,1,0.822099,0.883129,0.88895,0.893976,0.769953,0.657952,0.654638,0.594145,0.545142,0.5639,0.533544,0.504488,0.495934,0.484066,0.425803,0.420207,0.391861,0.433318,0.415513,0.354879,0.375216,0.400578,0.37084,0.325261,0.298497,0.37091,0.257665,0.326082,0.309968,0.258836,0.247025,0.261576,0.249873,0.212424,0.221638,0.174987,0.147039,19,,,,,,,,,,,,,,,,,,,,,,,,,
264,Z24,824,0.226602,3.419919,3.245028,2005-02-17_001_64,2005-02-17_001_72,0,1,1,3.42,-1.339355,-0.23,2005-02-17-FINAL-NO-GASPSb-cthc-all-cells,CONTROL,18.899581,0,4.465855,5.6258,3.961309,5.117666,3.260783,11.745663,8.420208,15.169289,23.526668,17.625499,26.057873,21.921254,30.015697,25.455363,28.910181,24.270809,18.424734,44.13735,26.167716,43.523571,34.712171,29.300978,45.638485,49.09256,74.835119,46.382342,71.405644,45.376609,66.123981,72.128037,56.196978,77.106825,81.79139,70.792802,87.48915,79.094434,102.352677,96.750719,97.951741,101.941151,96.670571,105.551594,97.075294,140.895718,87.278246,88.7763,108.766303,117.575563,132.112121,150.020407,259.415243,282.856891,318.007897,326.396867,404.629703,419.497368,386.43137,382.408569,378.910899,343.403463,302.380906,353.151238,326.96467,289.368252,282.849242,304.895653,257.696424,247.409154,195.345379,258.903046,213.115995,188.33376,225.355431,171.667528,189.362155,141.139806,144.269532,146.580117,126.993345,162.479808,125.96284,114.779295,102.123584,95.728102,122.440848,81.429478,103.762078,85.761107,91.273721,76.828616,70.571448,72.185281,45.152291,74.580708,49.602384,41.44092,22.926966,22.701195,0.045053,0,0.010646,0.013411,0.009443,0.0122,0.007773,0.027999,0.020072,0.036161,0.056083,0.042016,0.062117,0.052256,0.071552,0.060681,0.068916,0.057857,0.043921,0.105215,0.062379,0.103752,0.082747,0.069848,0.108793,0.117027,0.178392,0.110566,0.170217,0.108169,0.157627,0.171939,0.133963,0.183808,0.194975,0.168756,0.208557,0.188546,0.243989,0.230635,0.233498,0.243008,0.230444,0.251614,0.231409,0.335868,0.208054,0.211625,0.259278,0.280277,0.31493,0.357619,0.618395,0.674276,0.758069,0.778067,0.964558,1,0.921177,0.911588,0.90325,0.818607,0.720817,0.841844,0.77942,0.689798,0.674257,0.726812,0.614298,0.589775,0.465665,0.617174,0.508027,0.448951,0.537203,0.409222,0.451402,0.33645,0.34391,0.349418,0.302727,0.38732,0.300271,0.273611,0.243443,0.228197,0.291875,0.194112,0.247349,0.204438,0.217579,0.183144,0.168229,0.172076,0.107634,0.177786,0.118242,0.098787,0.054653,0.054115,19,,,,,,,,,,,,,,,,,,,,,,,,,
114,A30a,960,11.225806,0,4.072372,2002-03-07_001_70,2002-03-07_001_41,0,1,1,0,-3.87961,-11.23,2002-03-07_001-v6,CONTROL,144.969219,103.247432,162.423196,107.933389,97.927788,183.675185,129.027948,149.960019,81.69782,116.58031,122.50664,164.79524,127.861881,68.595481,164.678178,123.285307,94.053657,142.520706,151.799781,109.956896,155.974554,124.573238,115.055692,130.665605,141.375336,110.794347,95.242844,130.545294,129.870235,115.647229,135.897611,103.085433,164.328037,41.690053,150.277142,122.905229,109.008815,136.031467,96.143329,151.193758,124.317729,121.727429,150.482649,82.101821,116.077596,68.557317,150.937828,102.027671,144.746157,157.486155,121.47145,124.693472,119.862676,116.842824,130.324944,110.659732,115.493182,104.7066,99.476597,121.065196,112.867646,105.223482,125.92151,102.750932,128.097797,119.299566,111.314091,110.111928,120.555957,116.307515,110.027524,127.068241,121.360577,104.491272,121.649353,129.91112,112.148419,133.897175,134.876399,108.511913,153.47577,131.663598,127.763833,132.852224,128.024074,142.553524,134.192874,125.780268,129.890011,128.718528,144.238111,120.897793,130.543008,115.25745,133.790047,127.044141,125.010707,122.500118,135.294223,110.616285,0.789269,0.56212,0.884296,0.587632,0.533157,1,0.702479,0.816441,0.444795,0.634709,0.666974,0.89721,0.69613,0.373461,0.896573,0.671214,0.512065,0.775939,0.826458,0.598649,0.849187,0.678226,0.626408,0.711395,0.769703,0.603208,0.51854,0.71074,0.707065,0.629629,0.73988,0.561238,0.894667,0.226977,0.818168,0.669144,0.593487,0.740609,0.523442,0.823158,0.676835,0.662732,0.819287,0.446995,0.631972,0.373253,0.821765,0.555479,0.788055,0.857417,0.661338,0.67888,0.65258,0.636138,0.70954,0.602475,0.62879,0.570064,0.54159,0.659127,0.614496,0.572878,0.685566,0.559417,0.697415,0.649514,0.606038,0.599493,0.656354,0.633224,0.599033,0.69181,0.660735,0.568892,0.662307,0.707287,0.61058,0.728989,0.73432,0.590782,0.835582,0.716828,0.695597,0.7233,0.697013,0.776117,0.730599,0.684797,0.707172,0.700794,0.785289,0.658215,0.710728,0.627507,0.728406,0.691678,0.680607,0.666939,0.736595,0.602239,20,,,,,,,,,,,,,,,,,,,,,,,,,
142,Z29,829,-0.940389,3.600213,4.680762,2006-12-06_001_69,2006-12-06_001_72,0,1,1,3.6,-2.79779,0.94,2006-12-06_001_FINAL,CONTROL,134.214849,129.294496,117.503877,125.070213,111.92482,114.476357,112.799775,98.466057,90.449932,98.373767,92.195111,90.649842,80.353295,93.960076,98.420169,99.653975,123.0023,138.450621,141.867948,154.545614,169.800553,157.979919,166.383324,168.621395,153.550635,152.971104,140.818218,138.966364,140.598752,138.713592,132.464068,124.497073,142.804931,128.772579,137.102519,132.69164,126.939763,125.007548,122.456118,125.580864,131.893811,136.445691,148.171645,151.217881,159.79305,173.682833,174.902018,185.32437,177.067453,184.170762,175.99316,151.696485,121.673997,119.313316,106.110515,96.101834,98.211068,96.746813,92.632498,102.858832,105.264109,128.274286,124.297989,119.521758,123.005267,117.384305,102.424075,91.833022,97.324568,100.117755,100.64754,108.645797,110.420242,130.170774,121.797989,118.263642,119.438506,112.498767,101.658106,93.672922,93.417584,99.347166,101.214388,112.028329,114.324193,129.945478,132.970379,125.952161,125.109082,125.671663,101.728633,91.597601,81.223677,83.575506,86.127248,103.974453,124.646262,147.636871,146.357335,137.447834,0.724216,0.697666,0.634044,0.674872,0.60394,0.617708,0.608661,0.531317,0.488063,0.530819,0.49748,0.489142,0.433582,0.507003,0.53107,0.537727,0.663714,0.747072,0.765512,0.83392,0.916234,0.852451,0.897795,0.909872,0.828551,0.825424,0.759847,0.749855,0.758663,0.748491,0.714769,0.671779,0.770567,0.69485,0.739798,0.715997,0.68496,0.674534,0.660766,0.677627,0.711692,0.736253,0.799526,0.815963,0.862234,0.937183,0.943762,1,0.955446,0.993775,0.949649,0.818546,0.656546,0.643808,0.572566,0.51856,0.529941,0.52204,0.49984,0.555021,0.567999,0.692161,0.670705,0.644933,0.66373,0.633399,0.552675,0.495526,0.525158,0.54023,0.543089,0.586247,0.595821,0.702394,0.657215,0.638144,0.644484,0.607037,0.548541,0.505454,0.504076,0.536072,0.546147,0.604499,0.616887,0.701179,0.717501,0.679631,0.675082,0.678117,0.548922,0.494256,0.438278,0.450969,0.464738,0.56104,0.672584,0.79664,0.789736,0.741661,20,,,,,,,,,,,,,,,,,,,,,,,,,
146,Z20,820,1.032507,3.686012,4.217784,2006-12-06_001_60,2006-12-06_001_72,0,1,1,3.69,-2.33779,-1.03,2006-12-06_001_FINAL,CONTROL,159.408432,166.140954,170.932076,162.065827,158.236331,158.063338,156.762532,147.314715,137.735238,133.171206,119.921881,107.74686,98.046749,90.076552,89.166435,86.899991,86.901164,91.04573,100.108672,99.735476,108.364324,120.867587,127.082218,134.721653,146.880274,158.172976,152.949673,164.482821,157.697209,159.234896,156.554535,155.147286,137.80234,144.017677,131.037213,128.624503,118.187714,102.8739,97.962812,93.31808,90.68633,82.839708,91.52308,92.171566,96.117334,103.558211,106.037752,109.568441,120.185996,129.702461,141.046682,141.176534,148.012468,146.670673,137.612569,127.018458,114.18411,105.486355,102.626913,104.159136,106.266416,110.356308,123.40211,132.870472,137.26213,133.051976,128.957298,122.479958,112.971685,103.12764,100.915995,101.365627,108.67976,115.666563,123.431158,132.896976,138.101159,142.426666,131.850557,131.369858,118.117351,105.842886,95.766357,95.937364,101.051504,112.283489,132.246197,142.504262,154.674581,157.756347,150.39481,143.647986,120.493218,108.240278,88.917038,87.246469,90.798009,110.172618,131.793291,156.180357,0.932583,0.971971,1,0.94813,0.925726,0.924714,0.917104,0.861832,0.805789,0.779088,0.701576,0.630349,0.573601,0.526973,0.521648,0.508389,0.508396,0.532643,0.585663,0.58348,0.633961,0.707109,0.743466,0.788159,0.85929,0.925356,0.894798,0.96227,0.922572,0.931568,0.915887,0.907655,0.806182,0.842543,0.766604,0.752489,0.691431,0.601841,0.57311,0.545937,0.53054,0.484635,0.535435,0.539229,0.562313,0.605844,0.62035,0.641006,0.703121,0.758795,0.825162,0.825922,0.865914,0.858064,0.805072,0.743093,0.668009,0.617124,0.600396,0.60936,0.621688,0.645615,0.721937,0.777329,0.803021,0.778391,0.754436,0.716542,0.660916,0.603325,0.590387,0.593017,0.635807,0.676681,0.722106,0.777484,0.80793,0.833235,0.771362,0.76855,0.691019,0.61921,0.56026,0.56126,0.591179,0.65689,0.773677,0.833689,0.904889,0.922918,0.879851,0.840381,0.704919,0.633236,0.520189,0.510416,0.531194,0.64454,0.771027,0.913698,20,,,,,,,,,,,,,,,,,,,,,,,,,
271,A28,928,9.451613,-1.35,3.031089,2013-11-19_001_108,2013-11-19_001_81,0,1,1,-1.35,-1.040264,-9.45,2013-11-19_001-v5f,CONTROL,129.386924,107.102211,120.85022,100.83176,134.033029,115.724501,122.413023,120.206512,117.502918,120.284778,117.615432,141.539061,115.471245,130.570393,109.436097,128.769565,138.945111,130.782502,114.495506,146.3689,138.294784,135.663276,142.961385,116.220867,148.276998,125.972101,153.842063,145.462277,135.571747,137.622167,153.951776,131.035219,141.923981,153.022049,152.907371,150.153406,139.75859,148.31647,162.808869,145.254427,148.341258,154.425901,148.480759,148.126777,160.732077,165.358134,144.104657,149.611244,144.777644,161.228823,152.997174,142.473427,146.61023,129.111901,140.010155,125.607959,131.698682,119.799406,129.482109,115.713402,124.5045,114.663239,115.4744,112.899889,119.389107,110.836854,111.582277,110.762102,110.194974,102.613457,110.358525,107.237735,103.661089,107.167004,103.03281,107.768616,100.449304,96.011487,103.086111,97.267819,103.117291,96.178477,95.194773,96.821516,95.792563,96.806058,104.44447,94.675135,90.567873,100.255131,90.832778,99.232371,95.315138,94.82579,98.3191,103.902063,102.293993,108.60057,121.346486,109.835244,0.782465,0.647698,0.730839,0.609778,0.810562,0.699842,0.74029,0.726946,0.710597,0.72742,0.711277,0.855955,0.69831,0.789622,0.661813,0.778731,0.840268,0.790905,0.692409,0.885163,0.836335,0.820421,0.864556,0.702843,0.896702,0.761814,0.930357,0.87968,0.819867,0.832267,0.93102,0.792433,0.858282,0.925398,0.924704,0.90805,0.845187,0.896941,0.984583,0.878423,0.897091,0.933888,0.897934,0.895794,0.972024,1,0.87147,0.904771,0.87554,0.975028,0.925247,0.861605,0.886622,0.780802,0.846709,0.759612,0.796445,0.724485,0.78304,0.699774,0.752938,0.693424,0.698329,0.68276,0.722003,0.670284,0.674792,0.669832,0.666402,0.620553,0.667391,0.648518,0.626888,0.64809,0.623089,0.651729,0.607465,0.580628,0.623411,0.588225,0.6236,0.581637,0.575688,0.585526,0.579304,0.585433,0.631626,0.572546,0.547707,0.606291,0.549309,0.600106,0.576416,0.573457,0.594583,0.628346,0.618621,0.65676,0.73384,0.664226,20,,,,,,,,,,,,,,,,,,,,,,,,,
272,T20,420,6.636,1.724136,5.328526,2006-01-26_001_20,2006-01-26_001_1,0,1,1,1.72,-4.714842,-6.64,2006-01-26-RECUT-FINAL-v9,CONTROL,122.359528,129.415363,141.444712,123.378361,133.916961,130.928692,124.432642,110.106346,129.353319,138.524216,126.585387,127.946818,123.397869,121.904854,133.19174,138.663468,125.785966,129.461373,122.175079,139.12027,132.88173,162.675578,130.703292,134.478176,161.399081,158.381921,136.765202,166.371431,143.801915,153.636812,157.0134,151.646312,145.17402,184.10717,153.48043,167.398527,169.703653,150.17136,160.772524,174.011468,148.691783,141.811906,150.243924,182.778795,143.754656,123.228737,159.947505,170.274676,133.4991,156.54576,113.733708,98.095527,103.986848,110.674354,128.477444,144.144781,144.361623,133.924407,147.059923,147.351108,155.092713,140.570434,139.352604,136.886066,129.331177,127.650617,117.861254,108.821476,91.20461,91.241808,88.492251,79.532402,70.941457,72.730547,73.417678,67.996697,59.978707,73.399617,59.223517,75.198978,61.874619,62.668119,68.838021,75.046904,74.263328,74.561901,83.815985,88.463748,97.42816,101.366243,102.703283,104.00834,112.287915,111.699435,114.919919,107.194681,114.341592,130.056707,126.550293,127.092016,0.66461,0.702935,0.768274,0.670144,0.727386,0.711155,0.675871,0.598056,0.702598,0.752411,0.687564,0.694958,0.67025,0.662141,0.723447,0.753167,0.683221,0.703185,0.663608,0.755648,0.721763,0.883592,0.70993,0.730434,0.876658,0.86027,0.742856,0.903666,0.781077,0.834497,0.852837,0.823685,0.78853,1,0.833647,0.909245,0.921766,0.815674,0.873255,0.945164,0.807637,0.770268,0.816068,0.992785,0.780821,0.669332,0.868774,0.924867,0.725116,0.850297,0.617758,0.532818,0.564817,0.601141,0.697841,0.78294,0.784117,0.727426,0.798773,0.800355,0.842405,0.763525,0.75691,0.743513,0.702478,0.69335,0.640177,0.591077,0.495389,0.495591,0.480656,0.43199,0.385327,0.395045,0.398777,0.369332,0.325781,0.398679,0.32168,0.408452,0.336079,0.340389,0.373902,0.407626,0.40337,0.404992,0.455256,0.480501,0.529193,0.550583,0.557845,0.564934,0.609905,0.606709,0.624201,0.582241,0.62106,0.706418,0.687373,0.690315,20,,,,,,,,,,,,,,,,,,,,,,,,,
279,Z26,826,-0.344283,3.525569,4.578807,2014-04-10_001_50,2014-04-10_001_56,0,1,1,3.53,-2.695768,0.34,2014-04-10_001-v6f,CONTROL,90.405674,97.609204,119.473033,103.948383,113.924752,95.929571,123.644465,107.934982,114.857554,114.86091,129.020083,120.055016,121.720257,111.863128,131.998446,109.051789,133.842254,141.012392,145.853651,122.321417,153.364668,132.557386,137.834019,142.430765,140.469459,150.065244,130.637376,127.536797,141.360571,137.744364,169.662195,146.296091,138.255684,155.598233,150.922036,151.844684,164.633496,166.787947,146.20253,142.55212,148.934135,146.731542,156.037824,144.785886,149.047022,156.168736,131.059671,152.080389,137.667793,145.843739,152.086286,116.481143,144.601579,140.672941,136.280573,91.560191,117.216668,120.442571,118.271257,114.400163,118.074974,121.531511,108.876145,117.945861,122.079794,112.867711,128.497362,104.787301,116.969141,112.011617,115.305939,117.20911,107.512233,87.829554,105.644523,119.932996,102.078795,109.735227,106.431845,105.016964,123.435941,102.45291,115.416274,112.431069,98.760059,114.192355,89.742744,98.491321,121.875605,100.710528,105.496891,101.1177,99.472175,119.740572,92.42686,112.116439,101.967123,85.310555,112.958174,102.452714,0.532857,0.575315,0.704182,0.612679,0.67148,0.565415,0.728769,0.636176,0.676978,0.676998,0.760453,0.707612,0.717427,0.659329,0.778007,0.642758,0.788875,0.831136,0.859671,0.72097,0.903941,0.781302,0.812403,0.839496,0.827936,0.884494,0.769985,0.75171,0.833188,0.811874,1,0.862279,0.814888,0.917106,0.889544,0.894982,0.970361,0.983059,0.861727,0.840211,0.877827,0.864845,0.919697,0.853377,0.878493,0.920469,0.772474,0.896372,0.811423,0.859612,0.896406,0.686547,0.852291,0.829135,0.803247,0.539662,0.690883,0.709896,0.697098,0.674282,0.695942,0.716315,0.641723,0.695181,0.719546,0.66525,0.757372,0.617623,0.689424,0.660204,0.679621,0.690838,0.633684,0.517673,0.622676,0.706893,0.601659,0.646787,0.627316,0.618977,0.727539,0.603864,0.680271,0.662676,0.582098,0.673057,0.52895,0.580514,0.718343,0.593594,0.621806,0.595994,0.586295,0.705759,0.54477,0.660822,0.601001,0.502826,0.665783,0.603863,20,,,,,,,,,,,,,,,,,,,,,,,,,
